MCT_NM,TYPE,latitude,longitude,ADDR,LOCAL_UE_CNT_RAT,TYPE_NAME,MONTH
율군짬뽕,T23,33.5059021,126.5451693,제주 제주시 일도이동 46-1번지 혜성대유아파트 105동 101호,0.840215439856373,중식,08월
할매추어탕,T6,33.4917243,126.5356939,제주 제주시 이도이동 1029-1번지,0.840214067278287,단품요리 전문,11월
승쁨당,T13,33.5035437,126.5452464,제주 제주시 일도이동 57-13번지 1층,0.84020918070889,베이커리,10월
밥엔청국장뜨런채점,T6,33.4853753,126.4740132,제주 제주시 노형동 2613-10번지 1층,0.840193704600484,단품요리 전문,11월
월간맥주 제주노형점,T11,33.4900164,126.4771356,제주 제주시 노형동 1044-13번지 1층,0.840175953079178,맥주/요리주점,03월
명륜진사갈비 삼화점,T1,33.5147855,126.5757188,제주 제주시 화북일동 1015-1번지 2층,0.840163934426229,가정식,04월
불화성,T1,33.5097001,126.5077441,제주 제주시 용담이동 628-24번지 1층,0.840163934426229,가정식,03월
자담치킨호프삼화점,T25,33.515196,126.5803458,제주 제주시 도련일동 1971-4번지,0.840148698884758,치킨,09월
동백화로,T1,33.2571547,126.5730473,제주 서귀포시 동홍동 107-6번지 1층,0.840148698884758,가정식,02월
바른곱창제주직영점,T6,33.4914476,126.5443734,제주 제주시 아라이동 3008-7번지,0.840136054421768,단품요리 전문,09월
서귀포신용이식당,T1,33.482757,126.4733999,제주 제주시 노형동 2523-5번지,0.840136054421768,가정식,12월
길벗식당,T1,33.4925369,126.474968,제주 제주시 노형동 1020-2번지,0.840125391849529,가정식,02월
장수마을밥상,T1,33.2531056,126.5710183,제주 서귀포시 동홍동 648-4번지 1층,0.840125391849529,가정식,02월
자담치킨 이도점,T25,33.4927504,126.5380394,제주 제주시 이도이동 1994-5번지 1층,0.840125391849529,치킨,04월
길림성,T23,33.50368,126.5127606,제주 제주시 용담일동 181-6번지 1층,0.840116279069767,중식,03월
이도시장통닭,T25,33.4910419,126.5348695,제주 제주시 이도이동 1028-7번지 1층,0.840116279069767,치킨,08월
시민골,T1,33.5079219,126.5249856,제주 제주시 이도일동 1701-9번지 1층,0.84010840108401,가정식,05월
연동둘둘김밥,T15,33.4797899,126.4900158,제주 제주시 연동 1497-1번지 1층,0.84010840108401,분식,04월
고구려,T6,33.4775715,126.4874306,제주 제주시 연동 1511-1번지,0.840101522842639,단품요리 전문,04월
고구려,T6,33.4775715,126.4874306,제주 제주시 연동 1511-1번지,0.840101522842639,단품요리 전문,01월
돈배락정육식당,T6,33.5168395,126.576716,제주 제주시 화북일동 1005-1번지 1층,0.840055632823365,단품요리 전문,10월
화사랑,T6,33.4996031,126.5281439,제주 제주시 이도이동 1778-3번지,0.84005376344086,단품요리 전문,08월
송촌초밥,T21,33.4991101,126.5455215,제주 제주시 일도이동 85-2번지 1층,0.840040241448692,일식,02월
치킨명가,T25,33.4839215,126.4738426,제주 제주시 노형동 2533-11번지,0.84,치킨,10월
서귀포백돼지,T1,33.4878398,126.5014935,제주 제주시 연동 322-16번지 1층,0.84,가정식,05월
제주인짬뽕,T23,33.5197602,126.5840833,제주 제주시 삼양이동 2255-1번지 1층,0.84,중식,01월
춘천명동닭갈비 아라점,T6,33.4746119,126.5427384,제주 제주시 아라일동 6097-23번지 1층,0.84,단품요리 전문,12월
폭풍장어외도점,T6,33.4926817,126.4298242,제주 제주시 외도일동 405-4번지 1층,0.84,단품요리 전문,02월
태진해장국,T6,33.4844415,126.540167,제주 제주시 아라일동 2384-7번지 1층,0.84,단품요리 전문,02월
돈자루,T6,33.4901479,126.4778423,제주 제주시 노형동 1051-1번지,0.84,단품요리 전문,08월
바삭돈가스삼화점,T6,33.5144617,126.5738323,제주 제주시 화북일동 1019-4번지 3층 301호,0.84,단품요리 전문,11월
정육마당,T1,33.4960213,126.5200926,제주 제주시 오라일동 2454-2번지 B동 1층,0.84,가정식,11월
살롱,T6,33.4840257,126.4875894,제주 제주시 연동 255-5번지 지하,0.84,단품요리 전문,01월
웅지,T1,33.4775528,126.4793387,제주 제주시 노형동 760-1번지 1층,0.84,가정식,02월
샤브앤샤브 일도점,T6,33.5030391,126.5420933,제주 제주시 이도이동 408-2번지 2층,0.84,단품요리 전문,01월
아시바람,T1,33.2609834,126.5558964,제주 서귀포시 서홍동 299-9번지 1층,0.84,가정식,06월
연해루,T6,33.4964895,126.5299999,제주 제주시 이도이동 1008-1번지 1층,0.84,단품요리 전문,06월
감나무집,T1,33.4941866,126.5194321,제주 제주시 오라일동 1074번지,0.84,가정식,08월
대정골,T1,33.5093015,126.5149354,제주 제주시 용담일동 232-15번지 1층,0.84,가정식,05월
삼다향,T1,33.5193762,126.5713909,제주 제주시 화북일동 1138번지,0.84,가정식,11월
오리한마당봉개점,T6,33.4878278,126.5978406,제주 제주시 봉개동 1293번지 1층,0.84,단품요리 전문,09월
오늘머회,T1,33.2571547,126.5730473,제주 서귀포시 동홍동 107-6번지,0.84,가정식,09월
도새기1982,T1,33.2550646,126.5714728,제주 서귀포시 동홍동 117-11번지 1층,0.84,가정식,05월
종종캐주얼다이닝,T6,33.4787066,126.489383,제주 제주시 연동 1496-4번지 1층,0.84,단품요리 전문,06월
돈만석,T1,33.5029318,126.5282074,제주 제주시 이도일동 1260-37번지 이도일동,0.84,가정식,03월
육계절,T1,33.4871766,126.4937132,제주 제주시 연동 293-92번지 1층,0.84,가정식,03월
현주네치킨,T25,33.4876591,126.4767957,제주 제주시 노형동 1064-4번지 1층,0.84,치킨,11월
뚜레쥬르남녕점,T13,33.4905631,126.4812745,제주 제주시 연동 1954-4번지,0.839944328462073,베이커리,07월
제주인짬뽕,T23,33.5197602,126.5840833,제주 제주시 삼양이동 2255-1번지 1층,0.839924670433145,중식,03월
일품순두부일도점,T6,33.4991725,126.5452241,제주 제주시 일도이동 85-4번지 1층,0.83991683991684,단품요리 전문,04월
송촌초밥,T21,33.4991101,126.5455215,제주 제주시 일도이동 85-2번지 1층,0.83991462113127,일식,04월
토대력 외도점,T5,33.4879951,126.4324288,제주 제주시 외도일동 527-11번지 1층 101호,0.839912280701754,꼬치구이,10월
번영로휴게소,T6,33.4842009,126.6069032,제주 제주시 봉개동 545번지,0.839907192575406,단품요리 전문,11월
삼겹살파티,T1,33.2523369,126.5679885,제주 서귀포시 동홍동 450-15번지,0.839907192575406,가정식,01월
명륜진사갈비 제주 노형점,T1,33.488658,126.4759493,제주 제주시 노형동 1055-1번지 2층,0.839904420549581,가정식,10월
크라운호프 아라점,T11,33.4740507,126.545139,제주 제주시 아라일동 6092-11번지 1층 101호,0.839887640449438,맥주/요리주점,07월
길림성,T23,33.50368,126.5127606,제주 제주시 용담일동 181-6번지 1층,0.839874411302982,중식,12월
전복만찬,T1,33.4973876,126.538459,제주 제주시 이도이동 398-15번지,0.839851024208566,가정식,10월
옛날통닭외도점,T25,33.4873654,126.4307022,제주 제주시 외도일동 541-12번지 1층,0.83984375,치킨,04월
신마라본색,T23,33.4813614,126.484014,제주 제주시 노형동 721-2번지,0.839820359281437,중식,04월
제주삼화부영점백다방,T26,33.5173115,126.5876909,제주 제주시 삼양이동 2332-5번지 1층 2호,0.839818089944416,커피,05월
메가엠지씨커피제주삼화지구점,T26,33.5164423,126.5810067,제주 제주시 도련일동 1937-5번지 1층 102호,0.839809384164222,커피,04월
팔도실비집 삼화점,T1,33.5164385,126.5798975,제주 제주시 도련일동 1939-3번지 101호,0.839805825242718,가정식,01월
냉삼집시청점본점,T1,33.4988547,126.528479,제주 제주시 이도이동 1769-7번지 1층,0.839805825242718,가정식,10월
밥엔청국장뜨런채점,T6,33.4853753,126.4740132,제주 제주시 노형동 2613-10번지 1층,0.839805825242718,단품요리 전문,09월
백스비어제주아라이동점,T11,33.4935401,126.5419653,제주 제주시 아라이동 3001-4번지 1층,0.839786381842456,맥주/요리주점,05월
빽다방제주노형월랑점,T26,33.4897905,126.4768498,제주 제주시 노형동 1044-8번지 1층,0.839779005524861,커피,11월
냉삼집시청점본점,T1,33.4988547,126.528479,제주 제주시 이도이동 1769-7번지 1층,0.839743589743589,가정식,12월
아리랑양곱창,T6,33.4829298,126.4698407,제주 제주시 노형동 2587-4번지 1층,0.839743589743589,단품요리 전문,12월
파리바게뜨 제주삼화점,T13,33.4799875,126.4855365,제주 제주시 도련이동 548번지 삼화사랑으로부영1차아파트 101호 상가 제주삼화사랑으로부영1차,0.839724680432645,베이커리,08월
노가리 앤 비어,T11,33.4879951,126.4321584,제주 제주시 외도일동 527-2번지,0.8397212543554,맥주/요리주점,12월
남문숯불바베큐앤치킨본점,T25,33.5079421,126.5240556,제주 제주시 삼도이동 222-5번지,0.839716312056737,치킨,02월
행복김밥,T15,33.486068,126.4304452,제주 제주시 외도일동 544-8번지 1층,0.839716312056737,분식,10월
춘리마라탕 제주시청점,T23,33.4982403,126.53041,제주 제주시 이도이동 1185-2번지 1층,0.839712918660287,중식,07월
베이커리포그,T13,33.4746065,126.5443984,제주 제주시 아라일동 6095-13번지,0.83971044467425,베이커리,08월
감나무집,T1,33.4941866,126.5194321,제주 제주시 오라일동 1074번지,0.839708561020036,가정식,10월
비비큐 남광점,T25,33.4950365,126.5367098,제주 제주시 이도이동 1076-17번지,0.839694656488549,치킨,11월
제주정,T1,33.5210697,126.5789906,제주 제주시 삼양이동 2142-3번지,0.839694656488549,가정식,03월
푸라닭제주서귀점,T6,33.2561902,126.5722935,제주 서귀포시 동홍동 437-2번지 1층,0.839694656488549,단품요리 전문,12월
아리옥,T6,33.4816552,126.5429803,제주 제주시 아라일동 2348-13번지 아라일동,0.839694656488549,단품요리 전문,09월
프랭크버거제주월랑뜨란채점,C1,33.488707,126.4769769,제주 제주시 노형동 1053-3번지 1층 1호,0.839694656488549,패스트푸드/간단한 식사,08월
황금닭갈비장칼국수,T6,33.4737767,126.5441933,제주 제주시 아라일동 6093-1번지 1층,0.839650145772594,단품요리 전문,03월
돈명가,T6,33.4868639,126.5300668,제주 제주시 도남동 183-1번지 1층,0.839639639639639,단품요리 전문,12월
모어댄댓,T20,33.4759521,126.5474937,제주 제주시 아라일동 6108-9번지 1층,0.839639639639639,양식,11월
가다오다,T1,33.5118276,126.5318483,제주 제주시 일도이동 1025-4번지,0.839622641509434,가정식,12월
백스비어제주아라일동점,T11,33.473773,126.5451188,제주 제주시 아라일동 6092-10번지 102호,0.839622641509434,맥주/요리주점,12월
아라주는전집,T6,33.4735858,126.5441945,제주 제주시 아라일동 6093-7번지 1층,0.839622641509434,단품요리 전문,09월
경락,T6,33.5064398,126.544483,제주 제주시 일도이동 420-4번지,0.839622641509434,단품요리 전문,03월
태선갈비일도점,T1,33.5027817,126.5469738,제주 제주시 일도이동 62-1번지 1층 2호,0.839607201309329,가정식,03월
남북통일,T1,33.4962902,126.5194685,제주 제주시 오라일동 2451-4번지 1층,0.839560439560439,가정식,06월
파리바게뜨 제주삼화점,T13,33.4799875,126.4855365,제주 제주시 도련이동 548번지 삼화사랑으로부영1차아파트 101호 상가 제주삼화사랑으로부영1차,0.839554047503635,베이커리,07월
예닮국수,T6,33.4876779,126.4314005,제주 제주시 외도일동 548-10번지,0.839537869062901,단품요리 전문,11월
춤추는돼지 본점,T6,33.5047054,126.4650715,제주 제주시 도두일동 2622-2번지 1층,0.83953488372093,단품요리 전문,05월
삼겹살파티,T1,33.2523369,126.5679885,제주 서귀포시 동홍동 450-15번지,0.83953488372093,가정식,05월
뚜레쥬르외도점,T13,33.4858435,126.431117,제주 제주시 외도일동 637-1번지,0.839528558476881,베이커리,11월
뚜레쥬르남녕점,T13,33.4905631,126.4812745,제주 제주시 연동 1954-4번지,0.839506172839506,베이커리,05월
백스비어제주아라이동점,T11,33.4935401,126.5419653,제주 제주시 아라이동 3001-4번지 1층,0.839506172839506,맥주/요리주점,02월
올레쇠막,T1,33.5095026,126.5142024,제주 제주시 용담일동 241-12번지,0.839506172839506,가정식,05월
돌아온  놀부네,T1,33.495798,126.5262019,제주 제주시 도남동 907-8번지,0.839506172839506,가정식,09월
우지커피 제주이도점,T26,33.4922424,126.5371877,제주 제주시 이도이동 1994-10번지,0.839506172839506,커피,06월
제주산방식당화북점,T6,33.5153634,126.5652983,제주 제주시 화북일동 2229번지,0.839488636363636,단품요리 전문,08월
모두락화로구이,T6,33.5215432,126.5851191,제주 제주시 삼양이동 2135-6번지,0.839473684210526,단품요리 전문,09월
한양고깃집제주아라점,T6,33.4851196,126.5354354,제주 제주시 아라일동 6035-3번지 1층,0.839464882943143,단품요리 전문,10월
바삭돈가스삼화점,T6,33.5144617,126.5738323,제주 제주시 화북일동 1019-4번지 3층 301호,0.839449541284403,단품요리 전문,07월
파리바게뜨 제주삼화점,T13,33.4799875,126.4855365,제주 제주시 도련이동 548번지 삼화사랑으로부영1차아파트 101호 상가 제주삼화사랑으로부영1차,0.839447355883754,베이커리,06월
어머니김밥,T15,33.4891711,126.5964808,제주 제주시 봉개동 1880번지,0.839444995044598,분식,03월
상호네숯불구이,T1,33.4990112,126.5453425,제주 제주시 일도이동 85-5번지,0.839443742098609,가정식,09월
율군짬뽕,T23,33.5059021,126.5451693,제주 제주시 일도이동 46-1번지 혜성대유아파트 105동 101호,0.839441535776614,중식,06월
오븐에빠진닭 서홍점,T25,33.25935,126.5561923,제주 서귀포시 서홍동 332-2번지,0.83941605839416,치킨,07월
띠아모 동홍점,C2,33.256439,126.5722951,제주 서귀포시 동홍동 437-1번지,0.839403973509933,디저트/간식,12월
한질,T6,33.4902583,126.4771742,제주 제주시 노형동 1044-2번지,0.839363241678726,단품요리 전문,02월
한짓골갈비,T1,33.4916307,126.5384065,제주 제주시 이도이동 1991-7번지 1층,0.839357429718875,가정식,01월
비에이치씨 치킨 외도점,T25,33.4876719,126.4317725,제주 제주시 외도일동 550-7번지,0.839350180505415,치킨,10월
감나무집,T1,33.4941866,126.5194321,제주 제주시 오라일동 1074번지,0.839350180505415,가정식,01월
대광,T1,33.5073015,126.5257654,제주 제주시 이도일동 1704-12번지,0.839341692789968,가정식,09월
이도시장통닭,T25,33.4910419,126.5348695,제주 제주시 이도이동 1028-7번지 1층,0.839335180055401,치킨,01월
가장맛있는족발이도점,T6,33.4923104,126.5424656,제주 제주시 아라이동 3012-11번지 1층,0.839335180055401,단품요리 전문,12월
피자헛 신제주점,T29,33.4808963,126.4900232,제주 제주시 연동 1481번지 1층,0.839319470699432,피자,12월
다정이네,T1,33.4965952,126.6370615,제주 제주시 조천읍 와흘리 1106-2번지 1층,0.839285714285714,가정식,09월
올드레코드,T1,33.4986453,126.5314901,제주 제주시 이도이동 1181-4번지 2층,0.839285714285714,가정식,07월
